subID,trial,leftBandit,rightBandit,selectedBandit,banditKeyResp,RT,accuracy,diff,correct
voc022a,55,bandit90,bandit50b,bandit90,1,0.74826,1,0.4,1
voc022a,56,bandit30,bandit50b,bandit50b,2,0.9592,1,0.2,1
voc022a,57,bandit90,bandit30,bandit90,1,0.77043,1,0.6,1
voc022a,58,bandit50b,bandit50a,bandit50b,1,1.1403,0,0,0
voc022a,59,bandit90,bandit50a,bandit90,1,0.63152,1,0.4,1
voc022a,60,bandit10,bandit50a,bandit50a,2,0.88724,1,0.4,1
voc022a,61,bandit70,bandit90,bandit90,2,0.74896,1,0.2,1
voc022a,62,bandit50a,bandit50b,bandit50a,1,1.816,0,0,0
voc022a,63,bandit90,bandit10,bandit90,1,1.2311,1,0.8,1
voc022a,64,bandit30,bandit10,bandit30,1,1.2713,1,0.2,1
voc022a,65,bandit50a,bandit30,bandit30,2,0.87666,-1,0.2,0
voc022a,66,bandit50b,bandit70,bandit50b,1,2.9228,-1,0.2,0
voc022a,67,bandit70,bandit30,bandit30,2,1.1497,-1,0.4,0
voc022a,68,bandit50a,bandit70,bandit70,2,2.0794,1,0.2,1
voc022a,69,bandit50a,bandit90,bandit90,2,0.5562,1,0.4,1
voc022a,70,bandit50a,bandit10,bandit50a,1,0.93638,1,0.4,1
voc022a,71,bandit70,bandit10,bandit70,1,0.69112,1,0.6,1
voc022a,72,bandit50b,bandit10,bandit50b,1,1.0242,1,0.4,1
voc022a,73,bandit50b,bandit90,bandit90,2,0.69744,1,0.4,1
voc022a,74,bandit50b,bandit30,bandit50b,1,2.3903,1,0.2,1
voc022a,75,bandit30,bandit90,bandit90,2,0.87112,1,0.6,1
voc022a,76,bandit10,bandit70,bandit70,2,0.98098,1,0.6,1
voc022a,77,bandit30,bandit70,bandit70,2,3.1825,1,0.4,1
voc022a,78,bandit90,bandit30,bandit90,1,1.8942,1,0.6,1
voc022a,79,bandit30,bandit50a,bandit30,1,1.2512,-1,0.2,0
voc022a,80,bandit70,bandit50b,bandit50b,2,1.6654,-1,0.2,0
voc022a,81,bandit30,bandit50b,bandit30,1,0.84717,-1,0.2,0
voc022a,82,bandit50b,bandit50a,bandit50a,2,1.8219,0,0,0
voc022a,83,bandit90,bandit50b,bandit90,1,0.94957,1,0.4,1
voc022a,84,bandit10,bandit50a,bandit50a,2,1.0004,1,0.4,1
voc022a,85,bandit70,bandit50a,bandit70,1,1.9291,1,0.2,1
voc022a,86,bandit90,bandit50a,bandit90,1,0.76386,1,0.4,1
voc022a,87,bandit10,bandit30,bandit30,2,0.90218,1,0.2,1
voc022a,88,bandit10,bandit90,bandit90,2,0.71592,1,0.8,1
voc022a,89,bandit90,bandit70,bandit90,1,0.86295,1,0.2,1
voc022a,90,bandit10,bandit50b,bandit50b,2,1.7661,1,0.4,1
voc023a,1,bandit90,bandit10,bandit90,1,7.4559,1,0.8,1
voc023a,2,bandit30,bandit90,bandit90,2,14.4193,1,0.6,1
voc023a,3,bandit50a,bandit90,bandit90,2,1.8735,1,0.4,1
voc023a,4,bandit70,bandit90,bandit90,2,1.8065,1,0.2,1
voc023a,5,bandit50a,bandit30,bandit50a,1,8.911,1,0.2,1
voc023a,6,bandit50a,bandit70,bandit70,2,0.82276,1,0.2,1
voc023a,7,bandit50b,bandit30,bandit30,2,5.2296,-1,0.2,0
voc023a,8,bandit50a,bandit50b,bandit50a,1,5.6275,0,0,0
voc023a,9,bandit50b,bandit90,bandit90,2,1.1436,1,0.4,1
voc023a,10,bandit70,bandit30,bandit70,1,1.9796,1,0.4,1
voc023a,11,bandit50b,bandit10,bandit10,2,4.0528,-1,0.4,0
voc023a,12,bandit50b,bandit70,bandit70,2,0.84935,1,0.2,1
voc023a,13,bandit30,bandit10,bandit10,2,3.6556,-1,0.2,0
voc023a,14,bandit50a,bandit10,bandit50a,1,4.6441,1,0.4,1
voc023a,15,bandit70,bandit10,bandit70,1,0.76916,1,0.6,1
voc023a,16,bandit10,bandit50a,bandit10,1,7.2836,-1,0.4,0
voc023a,17,bandit90,bandit70,bandit70,2,0.82938,-1,0.2,0
voc023a,18,bandit30,bandit50b,bandit30,1,10.9173,-1,0.2,0
voc023a,19,bandit10,bandit30,bandit10,1,9.6503,-1,0.2,0
voc023a,20,bandit10,bandit90,bandit90,2,1.1082,1,0.8,1
voc023a,21,bandit70,bandit50b,bandit70,1,1.0001,1,0.2,1
voc023a,22,bandit10,bandit50b,bandit10,1,1.7698,-1,0.4,0
voc023a,23,bandit70,bandit50a,bandit70,1,0.93114,1,0.2,1
voc023a,24,bandit50b,bandit50a,bandit50a,2,4.5262,0,0,0
voc023a,25,bandit90,bandit50a,bandit90,1,1.8159,1,0.4,1
voc023a,26,bandit90,bandit30,bandit90,1,5.4475,1,0.6,1
voc023a,27,bandit10,bandit70,bandit70,2,1.2676,1,0.6,1
voc023a,28,bandit30,bandit70,bandit70,2,4.6015,1,0.4,1
voc023a,29,bandit90,bandit50b,bandit90,1,5.7914,1,0.4,1
voc023a,30,bandit30,bandit50a,bandit30,1,3.2533,-1,0.2,0
voc023a,31,bandit50a,bandit10,bandit10,2,4.9226,-1,0.4,0
voc023a,32,bandit50a,bandit50b,bandit50a,1,1.4438,0,0,0
voc023a,33,bandit70,bandit90,bandit70,1,2.0106,-1,0.2,0
voc023a,34,bandit70,bandit10,bandit70,1,2.1307,1,0.6,1
voc023a,35,bandit50b,bandit90,bandit90,2,1.7176,1,0.4,1
voc023a,36,bandit50b,bandit30,bandit30,2,3.2491,-1,0.2,0
voc023a,37,bandit90,bandit10,bandit90,1,2.7738,1,0.8,1
voc023a,38,bandit50a,bandit70,bandit70,2,1.6788,1,0.2,1
voc023a,39,bandit50a,bandit30,bandit30,2,5.1005,-1,0.2,0
voc023a,40,bandit50b,bandit10,bandit10,2,2.0948,-1,0.4,0
voc023a,41,bandit30,bandit10,bandit10,2,9.7714,-1,0.2,0
voc023a,42,bandit70,bandit30,bandit70,1,1.6866,1,0.4,1
voc023a,43,bandit50b,bandit70,bandit70,2,0.70841,1,0.2,1
voc023a,44,bandit50a,bandit90,bandit90,2,0.99188,1,0.4,1
voc023a,45,bandit30,bandit90,bandit90,2,2.6185,1,0.6,1
voc023a,46,bandit10,bandit70,bandit70,2,0.68132,1,0.6,1
voc023a,47,bandit30,bandit70,bandit70,2,2.7103,1,0.4,1
voc023a,48,bandit70,bandit50a,bandit70,1,0.82606,1,0.2,1
voc023a,49,bandit10,bandit90,bandit90,2,1.3302,1,0.8,1
voc023a,50,bandit90,bandit70,bandit90,1,0.63742,1,0.2,1
voc023a,51,bandit10,bandit30,bandit10,1,1.1417,-1,0.2,0
voc023a,52,bandit30,bandit50a,bandit30,1,1.7284,-1,0.2,0
voc023a,53,bandit10,bandit50b,bandit10,1,4.3243,-1,0.4,0
voc023a,54,bandit70,bandit50b,bandit70,1,0.72601,1,0.2,1
voc023a,55,bandit90,bandit50b,bandit90,1,1.2174,1,0.4,1
voc023a,56,bandit30,bandit50b,bandit30,1,2.8177,-1,0.2,0
voc023a,57,bandit90,bandit30,bandit90,1,1.8321,1,0.6,1
voc023a,58,bandit50b,bandit50a,bandit50a,2,4.4153,0,0,0
voc023a,59,bandit90,bandit50a,bandit90,1,0.82964,1,0.4,1
voc023a,60,bandit10,bandit50a,bandit10,1,1.2127,-1,0.4,0
voc023a,61,bandit70,bandit90,bandit70,1,1.397,-1,0.2,0
voc023a,62,bandit50a,bandit50b,bandit50a,1,2.6614,0,0,0
voc023a,63,bandit90,bandit10,bandit90,1,1.4673,1,0.8,1
voc023a,64,bandit30,bandit10,bandit30,1,3.1213,1,0.2,1
voc023a,65,bandit50a,bandit30,bandit30,2,1.659,-1,0.2,0
voc023a,66,bandit50b,bandit70,bandit70,2,2.2503,1,0.2,1
voc023a,67,bandit70,bandit30,bandit70,1,0.56732,1,0.4,1
voc023a,68,bandit50a,bandit70,bandit70,2,0.97798,1,0.2,1
voc023a,69,bandit50a,bandit90,bandit90,2,1.8034,1,0.4,1
voc023a,70,bandit50a,bandit10,bandit10,2,1.1804,-1,0.4,0
voc023a,71,bandit70,bandit10,bandit70,1,0.51714,1,0.6,1
voc023a,72,bandit50b,bandit10,bandit10,2,1.3939,-1,0.4,0
voc023a,73,bandit50b,bandit90,bandit90,2,0.931,1,0.4,1
voc023a,74,bandit50b,bandit30,bandit30,2,2.6061,-1,0.2,0
voc023a,75,bandit30,bandit90,bandit90,2,1.5503,1,0.6,1
voc023a,76,bandit10,bandit70,bandit70,2,0.56831,1,0.6,1
voc023a,77,bandit30,bandit70,bandit70,2,1.1064,1,0.4,1
voc023a,78,bandit90,bandit30,bandit90,1,0.72785,1,0.6,1
voc023a,79,bandit30,bandit50a,bandit50a,2,1.3882,1,0.2,1
voc023a,80,bandit70,bandit50b,bandit70,1,2.6368,1,0.2,1
voc023a,81,bandit30,bandit50b,bandit50b,2,3.3873,1,0.2,1
voc023a,82,bandit50b,bandit50a,bandit50a,2,1.1462,0,0,0
voc023a,83,bandit90,bandit50b,bandit90,1,1.069,1,0.4,1
voc023a,84,bandit10,bandit50a,bandit10,1,0.83556,-1,0.4,0
voc023a,85,bandit70,bandit50a,bandit70,1,2.4898,1,0.2,1
voc023a,86,bandit90,bandit50a,bandit90,1,1.0312,1,0.4,1
voc023a,87,bandit10,bandit30,bandit10,1,0.89451,-1,0.2,0
voc023a,88,bandit10,bandit90,bandit90,2,0.73176,1,0.8,1
voc023a,89,bandit90,bandit70,bandit70,2,3.6232,-1,0.2,0
voc023a,90,bandit10,bandit50b,bandit10,1,2.2223,-1,0.4,0
voc024a,1,bandit50b,bandit10,bandit50b,1,2.5969,1,0.4,1
voc024a,2,bandit30,bandit90,bandit90,2,1.2844,1,0.6,1
voc024a,3,bandit50a,bandit50b,bandit50b,2,1.5937,0,0,0
voc024a,4,bandit30,bandit10,bandit30,1,2.0433,1,0.2,1
voc024a,5,bandit50a,bandit70,bandit70,2,1.4647,1,0.2,1
voc024a,6,bandit70,bandit10,bandit70,1,0.8552,1,0.6,1
voc024a,7,bandit70,bandit90,bandit90,2,1.4619,1,0.2,1
voc024a,8,bandit50a,bandit30,bandit50a,1,2.109,1,0.2,1
voc024a,9,bandit70,bandit30,bandit70,1,0.97646,1,0.4,1
voc024a,10,bandit50a,bandit10,bandit50a,1,0.96216,1,0.4,1
voc024a,11,bandit50a,bandit90,bandit90,2,0.85997,1,0.4,1
voc024a,12,bandit90,bandit10,bandit90,1,0.77918,1,0.8,1
voc024a,13,bandit50b,bandit90,bandit90,2,0.9175,1,0.4,1
voc024a,14,bandit50b,bandit30,bandit50b,1,1.3692,1,0.2,1
voc024a,15,bandit50b,bandit70,bandit70,2,0.84349,1,0.2,1
voc024a,16,bandit30,bandit50a,bandit50a,2,3.0098,1,0.2,1
voc024a,17,bandit70,bandit50b,bandit70,1,0.9455,1,0.2,1
voc024a,18,bandit10,bandit90,bandit90,2,0.95753,1,0.8,1
voc024a,19,bandit10,bandit30,bandit30,2,2.0076,1,0.2,1
voc024a,20,bandit90,bandit50a,bandit90,1,1.7349,1,0.4,1
voc024a,21,bandit70,bandit50a,bandit70,1,0.74746,1,0.2,1
voc024a,22,bandit10,bandit50b,bandit50b,2,1.4222,1,0.4,1
voc024a,23,bandit10,bandit70,bandit70,2,1.1896,1,0.6,1
voc024a,24,bandit50b,bandit50a,bandit50a,2,1.7988,0,0,0
voc024a,25,bandit90,bandit30,bandit90,1,0.99051,1,0.6,1
voc024a,26,bandit30,bandit70,bandit70,2,0.95238,1,0.4,1
voc024a,27,bandit90,bandit50b,bandit90,1,0.96346,1,0.4,1
voc024a,28,bandit30,bandit50b,bandit50b,2,1.2525,1,0.2,1
voc024a,29,bandit90,bandit70,bandit90,1,0.87593,1,0.2,1
voc024a,30,bandit10,bandit50a,bandit50a,2,1.8661,1,0.4,1
voc024a,31,bandit30,bandit10,bandit10,2,1.512,-1,0.2,0
voc024a,32,bandit90,bandit10,bandit90,1,0.93182,1,0.8,1
voc024a,33,bandit70,bandit90,bandit90,2,1.8553,1,0.2,1
voc024a,34,bandit50a,bandit30,bandit50a,1,2.0456,1,0.2,1
voc024a,35,bandit50b,bandit70,bandit70,2,1.1,1,0.2,1
voc024a,36,bandit50b,bandit10,bandit50b,1,1.6572,1,0.4,1
voc024a,37,bandit50a,bandit90,bandit90,2,1.4954,1,0.4,1
voc024a,38,bandit50b,bandit90,bandit90,2,0.88411,1,0.4,1
voc024a,39,bandit50b,bandit30,bandit50b,1,1.2739,1,0.2,1
voc024a,40,bandit70,bandit30,bandit70,1,0.76682,1,0.4,1
voc024a,41,bandit50a,bandit50b,bandit50b,2,1.0816,0,0,0
voc024a,42,bandit50a,bandit70,bandit50a,1,0.91897,-1,0.2,0
voc024a,43,bandit50a,bandit10,bandit50a,1,0.84378,1,0.4,1
voc024a,44,bandit70,bandit10,bandit70,1,0.70681,1,0.6,1
voc024a,45,bandit30,bandit90,bandit90,2,0.95161,1,0.6,1
voc024a,46,bandit90,bandit30,bandit90,1,1.1389,1,0.6,1
voc024a,47,bandit50b,bandit50a,bandit50b,1,1.661,0,0,0
voc024a,48,bandit30,bandit50b,bandit50b,2,1.3316,1,0.2,1
voc024a,49,bandit10,bandit50a,bandit50a,2,1.4313,1,0.4,1
voc024a,50,bandit10,bandit50b,bandit50b,2,0.90993,1,0.4,1
voc024a,51,bandit90,bandit70,bandit90,1,0.89875,1,0.2,1
voc024a,52,bandit10,bandit90,bandit90,2,0.82287,1,0.8,1
voc024a,53,bandit70,bandit50a,bandit70,1,0.72781,1,0.2,1
voc024a,54,bandit30,bandit50a,bandit50a,2,1.1323,1,0.2,1
voc024a,55,bandit90,bandit50a,bandit90,1,0.86409,1,0.4,1
voc024a,56,bandit90,bandit50b,bandit90,1,0.82145,1,0.4,1
voc024a,57,bandit70,bandit50b,bandit70,1,0.82995,1,0.2,1
voc024a,58,bandit10,bandit30,bandit30,2,1.3098,1,0.2,1
voc024a,59,bandit30,bandit70,bandit70,2,1.2014,1,0.4,1
voc024a,60,bandit10,bandit70,bandit70,2,0.77095,1,0.6,1
voc024a,61,bandit50b,bandit90,bandit90,2,0.80449,1,0.4,1
voc024a,62,bandit70,bandit90,bandit90,2,1.5416,1,0.2,1
voc024a,63,bandit90,bandit10,bandit90,1,0.75243,1,0.8,1
voc024a,64,bandit30,bandit90,bandit90,2,0.8512,1,0.6,1
voc024a,65,bandit30,bandit10,bandit10,2,1.6024,-1,0.2,0
voc024a,66,bandit50b,bandit10,bandit50b,1,1.0673,1,0.4,1
voc024a,67,bandit50a,bandit70,bandit70,2,1.1362,1,0.2,1
voc024a,68,bandit50a,bandit30,bandit50a,1,1.2037,1,0.2,1
voc024a,69,bandit50a,bandit10,bandit50a,1,0.65297,1,0.4,1
voc024a,70,bandit50b,bandit30,bandit30,2,1.3002,-1,0.2,0
voc024a,71,bandit70,bandit10,bandit70,1,0.88849,1,0.6,1
voc024a,72,bandit50b,bandit70,bandit70,2,1.085,1,0.2,1
voc024a,73,bandit70,bandit30,bandit70,1,0.72272,1,0.4,1
voc024a,74,bandit50a,bandit50b,bandit50b,2,1.2802,0,0,0
voc024a,75,bandit50a,bandit90,bandit90,2,1.1408,1,0.4,1
voc024a,76,bandit90,bandit50a,bandit90,1,1.1438,1,0.4,1
voc024a,77,bandit30,bandit50b,bandit50b,2,2.4749,1,0.2,1
voc024a,78,bandit30,bandit50a,bandit50a,2,1.4321,1,0.2,1
voc024a,79,bandit90,bandit30,bandit90,1,0.80755999999999994,1,0.6,1
voc024a,80,bandit10,bandit30,bandit30,2,1.5998000000000001,1,0.2,1
voc024a,81,bandit10,bandit90,bandit90,2,0.96075,1,0.8,1
voc024a,82,bandit70,bandit50a,bandit70,1,1.0349,1,0.2,1
voc024a,83,bandit10,bandit50a,bandit50a,2,1.4508,1,0.4,1
voc024a,84,bandit10,bandit50b,bandit50b,2,1.729,1,0.4,1
voc024a,85,bandit70,bandit50b,bandit70,1,0.8367,1,0.2,1
voc024a,86,bandit10,bandit70,bandit70,2,0.78062,1,0.6,1
voc024a,87,bandit30,bandit70,bandit70,2,0.70194,1,0.4,1
voc024a,88,bandit90,bandit50b,bandit90,1,0.8502,1,0.4,1
voc024a,89,bandit90,bandit70,bandit70,2,0.75386,-1,0.2,0
voc024a,90,bandit50b,bandit50a,bandit50b,1,1.6762,0,0,0
voc025a,1,bandit30,bandit90,bandit90,2,2.1023,1,0.6,1
voc025a,2,bandit50b,bandit30,bandit30,2,2.4902,-1,0.2,0
voc025a,3,bandit50a,bandit90,bandit90,2,1.6475,1,0.4,1
voc025a,4,bandit70,bandit90,bandit90,2,1.1491,1,0.2,1
voc025a,5,bandit50a,bandit70,bandit70,2,1.0882,1,0.2,1
voc025a,6,bandit50b,bandit10,bandit50b,1,3.9817,1,0.4,1
voc025a,7,bandit50a,bandit30,bandit30,2,1.5172,-1,0.2,0
voc025a,8,bandit50b,bandit70,bandit70,2,1.0643,1,0.2,1
voc025a,9,bandit70,bandit10,bandit70,1,1.958,1,0.6,1
voc025a,10,bandit70,bandit30,bandit70,1,1.7042,1,0.4,1
voc025a,11,bandit90,bandit10,bandit90,1,1.0518,1,0.8,1
voc025a,12,bandit50a,bandit50b,bandit50a,1,2.9948,0,0,0
voc025a,13,bandit50a,bandit10,bandit50a,1,2.7151,1,0.4,1
voc025a,14,bandit30,bandit10,bandit30,1,1.054,1,0.2,1
voc025a,15,bandit50b,bandit90,bandit90,2,0.68555,1,0.4,1
voc025a,16,bandit30,bandit70,bandit70,2,1.531,1,0.4,1
voc025a,17,bandit10,bandit70,bandit70,2,1.8048,1,0.6,1
voc025a,18,bandit90,bandit50b,bandit90,1,0.76637,1,0.4,1
voc025a,19,bandit70,bandit50b,bandit70,1,1.287,1,0.2,1
voc025a,20,bandit10,bandit90,bandit90,2,0.72415,1,0.8,1
voc025a,21,bandit90,bandit50a,bandit90,1,0.49736,1,0.4,1
voc025a,22,bandit10,bandit30,bandit30,2,0.98161,1,0.2,1
voc025a,23,bandit90,bandit70,bandit90,1,0.85615,1,0.2,1
voc025a,24,bandit10,bandit50a,bandit10,1,1.1912,-1,0.4,0
voc025a,25,bandit30,bandit50b,bandit30,1,2.0312,-1,0.2,0
voc025a,26,bandit30,bandit50a,bandit30,1,0.81485,-1,0.2,0
voc025a,27,bandit50b,bandit50a,bandit50b,1,1.9507,0,0,0
voc025a,28,bandit70,bandit50a,bandit70,1,1.5126,1,0.2,1
voc025a,29,bandit90,bandit30,bandit90,1,0.86904,1,0.6,1
voc025a,30,bandit10,bandit50b,bandit50b,2,1.9867,1,0.4,1
voc025a,31,bandit50a,bandit50b,bandit50a,1,3.9715,0,0,0
voc025a,32,bandit50a,bandit10,bandit50a,1,0.91548,1,0.4,1
voc025a,33,bandit30,bandit90,bandit90,2,0.69561,1,0.6,1
voc025a,34,bandit50a,bandit70,bandit70,2,0.86863,1,0.2,1
voc025a,35,bandit50b,bandit10,bandit50b,1,2.8355,1,0.4,1
voc025a,36,bandit30,bandit10,bandit30,1,1.8334,1,0.2,1
voc025a,37,bandit70,bandit30,bandit70,1,1.3442,1,0.4,1
voc025a,38,bandit90,bandit10,bandit90,1,0.96324,1,0.8,1
voc025a,39,bandit70,bandit10,bandit70,1,2.6458,1,0.6,1
voc025a,40,bandit70,bandit90,bandit90,2,0.65193,1,0.2,1
voc025a,41,bandit50a,bandit30,bandit30,2,0.86703,-1,0.2,0
voc025a,42,bandit50a,bandit90,bandit90,2,1.0172,1,0.4,1
voc025a,43,bandit50b,bandit30,bandit30,2,1.2485,-1,0.2,0
voc025a,44,bandit50b,bandit90,bandit90,2,0.75102,1,0.4,1
voc025a,45,bandit50b,bandit70,bandit70,2,1.2663,1,0.2,1
voc025a,46,bandit30,bandit50b,bandit50b,2,4.3126,1,0.2,1
voc025a,47,bandit90,bandit70,bandit90,1,0.80207,1,0.2,1
voc025a,48,bandit30,bandit70,bandit70,2,1.332,1,0.4,1
voc025a,49,bandit10,bandit50a,bandit50a,2,4.3184,1,0.4,1
voc025a,50,bandit10,bandit90,bandit90,2,1.3925,1,0.8,1
voc025a,51,bandit50b,bandit50a,bandit50a,2,2.7702,0,0,0
voc025a,52,bandit90,bandit50b,bandit90,1,0.72962,1,0.4,1
voc025a,53,bandit10,bandit50b,bandit50b,2,1.7098,1,0.4,1
voc025a,54,bandit90,bandit30,bandit90,1,0.6666,1,0.6,1
voc025a,55,bandit30,bandit50a,bandit30,1,1.4232,-1,0.2,0
voc025a,56,bandit10,bandit70,bandit70,2,1.6484,1,0.6,1
voc025a,57,bandit70,bandit50b,bandit70,1,0.82202,1,0.2,1
voc025a,58,bandit70,bandit50a,bandit70,1,1.943,1,0.2,1
voc025a,59,bandit90,bandit50a,bandit90,1,0.72105,1,0.4,1
voc025a,60,bandit10,bandit30,bandit30,2,1.1894,1,0.2,1
voc025a,61,bandit50a,bandit50b,bandit50b,2,2.4861,0,0,0
voc025a,62,bandit70,bandit90,bandit90,2,1.5548,1,0.2,1
voc025a,63,bandit50b,bandit70,bandit70,2,3.1983,1,0.2,1
voc025a,64,bandit50b,bandit30,bandit50b,1,1.9569,1,0.2,1
voc025a,65,bandit50a,bandit10,bandit50a,1,1.99,1,0.4,1
voc025a,66,bandit50b,bandit10,bandit50b,1,2.0724,1,0.4,1
voc025a,67,bandit50a,bandit30,bandit30,2,1.564,-1,0.2,0
voc025a,68,bandit70,bandit10,bandit70,1,0.63893,1,0.6,1
voc025a,69,bandit70,bandit30,bandit70,1,0.70245,1,0.4,1
voc025a,70,bandit50a,bandit70,bandit70,2,0.75504,1,0.2,1
voc025a,71,bandit50b,bandit90,bandit90,2,0.72697,1,0.4,1
voc025a,72,bandit30,bandit10,bandit30,1,2.5787,1,0.2,1
voc025a,73,bandit90,bandit10,bandit90,1,0.60342,1,0.8,1
voc025a,74,bandit50a,bandit90,bandit90,2,0.44503,1,0.4,1
voc025a,75,bandit30,bandit90,bandit90,2,0.40415,1,0.6,1
voc025a,76,bandit30,bandit70,bandit70,2,0.997,1,0.4,1
voc025a,77,bandit10,bandit70,bandit70,2,0.90187,1,0.6,1
voc025a,78,bandit10,bandit30,bandit30,2,2.0186,1,0.2,1
voc025a,79,bandit30,bandit50a,bandit30,1,1.4505,-1,0.2,0
voc025a,80,bandit70,bandit50b,bandit70,1,1.009,1,0.2,1
